,struct,instance,m,n,repeat,population,generation,literature,cmax,time,gap,var_cmax,std_cmax,mean_cmax,var_time,std_time,mean_time,use_const_init_sol,mutation_size
150,Y,2_10_02,2,10,50,7,10,472,484,"0,0272600650787354","0,0247933884297521","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
151,Y,2_10_02,2,10,51,7,10,472,484,"0,0243213176727295","0,0247933884297521","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
152,Y,2_10_02,2,10,52,7,10,472,472,"0,0282981395721436",0,"48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
153,Y,2_10_02,2,10,53,7,10,472,484,"0,0240623950958252","0,0247933884297521","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
154,Y,2_10_02,2,10,54,7,10,472,484,"0,0255796909332275","0,0247933884297521","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
155,Y,2_10_02,2,10,55,7,10,472,484,"0,0285098552703857","0,0247933884297521","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
156,Y,2_10_02,2,10,56,7,10,472,473,"0,0263469219207764","0,00211416490486258","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
157,Y,2_10_02,2,10,57,7,10,472,484,"0,0260710716247559","0,0247933884297521","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
158,Y,2_10_02,2,10,58,7,10,472,484,"0,023834228515625","0,0247933884297521","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
159,Y,2_10_02,2,10,59,7,10,472,492,"0,0283586978912354","0,040650406504065","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
160,Y,2_10_02,2,10,60,7,10,472,484,"0,0229389667510986","0,0247933884297521","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
161,Y,2_10_02,2,10,61,7,10,472,472,"0,0248198509216309",0,"48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
162,Y,2_10_02,2,10,62,7,10,472,487,"0,0252108573913574","0,0308008213552361","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
163,Y,2_10_02,2,10,63,7,10,472,472,"0,0278539657592773",0,"48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
164,Y,2_10_02,2,10,64,7,10,472,484,"0,0269026756286621","0,0247933884297521","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
165,Y,2_10_02,2,10,65,7,10,472,499,"0,0271384716033936","0,0541082164328657","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
166,Y,2_10_02,2,10,66,7,10,472,472,"0,0253522396087646",0,"48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
167,Y,2_10_02,2,10,67,7,10,472,472,"0,0285027027130127",0,"48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
168,Y,2_10_02,2,10,68,7,10,472,472,"0,0276589393615723",0,"48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
169,Y,2_10_02,2,10,69,7,10,472,472,"0,0265483856201172",0,"48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
170,Y,2_10_02,2,10,70,7,10,472,473,"0,0260710716247559","0,00211416490486258","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
171,Y,2_10_02,2,10,71,7,10,472,484,"0,0256979465484619","0,0247933884297521","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
172,Y,2_10_02,2,10,72,7,10,472,484,"0,024686336517334","0,0247933884297521","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
173,Y,2_10_02,2,10,73,7,10,472,472,"0,0252740383148193",0,"48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
174,Y,2_10_02,2,10,74,7,10,472,484,"0,0261433124542236","0,0247933884297521","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
175,Y,2_10_02,2,10,75,7,10,472,484,"0,0255296230316162","0,0247933884297521","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
176,Y,2_10_02,2,10,76,7,10,472,484,"0,0273551940917969","0,0247933884297521","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
177,Y,2_10_02,2,10,77,7,10,472,473,"0,0267114639282227","0,00211416490486258","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
178,Y,2_10_02,2,10,78,7,10,472,484,"0,0258142948150635","0,0247933884297521","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
179,Y,2_10_02,2,10,79,7,10,472,484,"0,0248339176177979","0,0247933884297521","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
180,Y,2_10_02,2,10,80,7,10,472,473,"0,0269536972045898","0,00211416490486258","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
181,Y,2_10_02,2,10,81,7,10,472,472,"0,02602219581604",0,"48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
182,Y,2_10_02,2,10,82,7,10,472,473,"0,0254683494567871","0,00211416490486258","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
183,Y,2_10_02,2,10,83,7,10,472,484,"0,025637149810791","0,0247933884297521","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
184,Y,2_10_02,2,10,84,7,10,472,484,"0,0248348712921143","0,0247933884297521","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
185,Y,2_10_02,2,10,85,7,10,472,492,"0,0260298252105713","0,040650406504065","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
186,Y,2_10_02,2,10,86,7,10,472,472,"0,0266780853271484",0,"48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
187,Y,2_10_02,2,10,87,7,10,472,473,"0,0264379978179932","0,00211416490486258","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
188,Y,2_10_02,2,10,88,7,10,472,484,"0,0260534286499023","0,0247933884297521","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
189,Y,2_10_02,2,10,89,7,10,472,484,"0,0266060829162598","0,0247933884297521","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
190,Y,2_10_02,2,10,90,7,10,472,484,"0,0255327224731445","0,0247933884297521","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
191,Y,2_10_02,2,10,91,7,10,472,472,"0,0255506038665771",0,"48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
192,Y,2_10_02,2,10,92,7,10,472,472,"0,0268404483795166",0,"48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
193,Y,2_10_02,2,10,93,7,10,472,472,"0,0234279632568359",0,"48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
194,Y,2_10_02,2,10,94,7,10,472,484,"0,0253968238830566","0,0247933884297521","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
195,Y,2_10_02,2,10,95,7,10,472,472,"0,0270144939422607",0,"48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
196,Y,2_10_02,2,10,96,7,10,472,480,"0,0276808738708496","0,0166666666666667","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
197,Y,2_10_02,2,10,97,7,10,472,472,"0,026139497756958",0,"48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
198,Y,2_10_02,2,10,98,7,10,472,494,"0,0250940322875977","0,0445344129554656","48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
199,Y,2_10_02,2,10,99,7,10,472,472,"0,0253667831420898",0,"48,1419","6,93843642328731","478,09","1,45392890019025E-06","0,00120578974128587","0,0260093092918396",None,1
200,Y,2_10_03,2,10,0,7,10,382,382,"0,0253283977508545",0,"46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
201,Y,2_10_03,2,10,1,7,10,382,389,"0,0263397693634033","0,0179948586118252","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
202,Y,2_10_03,2,10,2,7,10,382,408,"0,0275030136108398","0,0637254901960784","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
203,Y,2_10_03,2,10,3,7,10,382,385,"0,0282118320465088","0,00779220779220779","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
204,Y,2_10_03,2,10,4,7,10,382,382,"0,0252449512481689",0,"46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
205,Y,2_10_03,2,10,5,7,10,382,382,"0,0258097648620605",0,"46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
206,Y,2_10_03,2,10,6,7,10,382,382,"0,0244948863983154",0,"46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
207,Y,2_10_03,2,10,7,7,10,382,382,"0,026566743850708",0,"46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
208,Y,2_10_03,2,10,8,7,10,382,394,"0,0267636775970459","0,0304568527918782","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
209,Y,2_10_03,2,10,9,7,10,382,382,"0,0257217884063721",0,"46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
210,Y,2_10_03,2,10,10,7,10,382,382,"0,0257058143615723",0,"46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
211,Y,2_10_03,2,10,11,7,10,382,382,"0,0258314609527588",0,"46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
212,Y,2_10_03,2,10,12,7,10,382,379,"0,0255801677703857","-0,0079155672823219","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
213,Y,2_10_03,2,10,13,7,10,382,390,"0,0268659591674805","0,0205128205128205","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
214,Y,2_10_03,2,10,14,7,10,382,382,"0,0251679420471191",0,"46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
215,Y,2_10_03,2,10,15,7,10,382,394,"0,0258646011352539","0,0304568527918782","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
216,Y,2_10_03,2,10,16,7,10,382,394,"0,0270500183105469","0,0304568527918782","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
217,Y,2_10_03,2,10,17,7,10,382,385,"0,0270481109619141","0,00779220779220779","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
218,Y,2_10_03,2,10,18,7,10,382,391,"0,0282819271087646","0,0230179028132992","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
219,Y,2_10_03,2,10,19,7,10,382,382,"0,0266695022583008",0,"46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
220,Y,2_10_03,2,10,20,7,10,382,382,"0,0261325836181641",0,"46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
221,Y,2_10_03,2,10,21,7,10,382,382,"0,0257842540740967",0,"46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
222,Y,2_10_03,2,10,22,7,10,382,389,"0,0242190361022949","0,0179948586118252","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
223,Y,2_10_03,2,10,23,7,10,382,382,"0,0240943431854248",0,"46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
224,Y,2_10_03,2,10,24,7,10,382,382,"0,0261797904968262",0,"46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
225,Y,2_10_03,2,10,25,7,10,382,382,"0,026761531829834",0,"46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
226,Y,2_10_03,2,10,26,7,10,382,379,"0,0272419452667236","-0,0079155672823219","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
227,Y,2_10_03,2,10,27,7,10,382,389,"0,0247147083282471","0,0179948586118252","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
228,Y,2_10_03,2,10,28,7,10,382,382,"0,0244712829589844",0,"46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
229,Y,2_10_03,2,10,29,7,10,382,379,"0,0260698795318604","-0,0079155672823219","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
230,Y,2_10_03,2,10,30,7,10,382,394,"0,0275518894195557","0,0304568527918782","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
231,Y,2_10_03,2,10,31,7,10,382,405,"0,0263338088989258","0,0567901234567901","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
232,Y,2_10_03,2,10,32,7,10,382,379,"0,0266344547271729","-0,0079155672823219","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
233,Y,2_10_03,2,10,33,7,10,382,382,"0,024733304977417",0,"46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
234,Y,2_10_03,2,10,34,7,10,382,389,"0,0262782573699951","0,0179948586118252","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
235,Y,2_10_03,2,10,35,7,10,382,379,"0,0258424282073975","-0,0079155672823219","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
236,Y,2_10_03,2,10,36,7,10,382,390,"0,0258297920227051","0,0205128205128205","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
237,Y,2_10_03,2,10,37,7,10,382,404,"0,0268020629882812","0,0544554455445545","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
238,Y,2_10_03,2,10,38,7,10,382,394,"0,0279116630554199","0,0304568527918782","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
239,Y,2_10_03,2,10,39,7,10,382,379,"0,0261838436126709","-0,0079155672823219","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
240,Y,2_10_03,2,10,40,7,10,382,394,"0,0268216133117676","0,0304568527918782","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
241,Y,2_10_03,2,10,41,7,10,382,379,"0,02482008934021","-0,0079155672823219","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
242,Y,2_10_03,2,10,42,7,10,382,382,"0,0236039161682129",0,"46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
243,Y,2_10_03,2,10,43,7,10,382,382,"0,0287306308746338",0,"46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
244,Y,2_10_03,2,10,44,7,10,382,379,"0,0261836051940918","-0,0079155672823219","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
245,Y,2_10_03,2,10,45,7,10,382,389,"0,0270833969116211","0,0179948586118252","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
246,Y,2_10_03,2,10,46,7,10,382,382,"0,0243880748748779",0,"46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
247,Y,2_10_03,2,10,47,7,10,382,395,"0,0239241123199463","0,0329113924050633","46,0611","6,7868328401398","386,17","1,15465265319017E-06","0,00107454765049772","0,0258415269851685",None,1
